instance,source,n_vars,n_cons,solver,obj_nominal,solve_time,converged,S,feasibility_rate,infeasibility_rate,mean_obj,std_obj,mean_violation,max_violation,n_test
cap72,OR-Library,816,866,CVaR-LP(α=0.95),nan,160.42633149999892,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap72,OR-Library,816,866,FuzzyPD-LP,1653257.1590128653,721.1634255000026,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1653558.8775906449,17040.446780699443,0.0,0.0,400
cap72,OR-Library,816,866,TSAR-BS-only,1653257.1590128653,16.675327899996773,True,BS-only(γ=5.0),1.0,0.0,1653558.8775906449,17040.446780699443,0.0,0.0,400
cap72,OR-Library,816,866,TSAR-Adv-only,0.0,347.24551970000175,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap72,OR-Library,816,866,TSAR-No-calib,1204189.1027957797,2.1516504000028362,True,No-calibration(fixed γ=2.0),0.9425,0.057499999999999996,1204365.7608086213,13504.463158616833,0.0006218235638506186,0.033651891947887425,400
cap73,OR-Library,816,866,Nominal-LP,1010641.45,0.021471300002303906,True,deterministic (mean only),0.0,1.0,1010979.8571192679,11598.164880330842,0.1985051096380749,0.34170714658616225,400
cap73,OR-Library,816,866,HiGHS-SAA,1193189.6444391932,110.36533189999318,True,100,0.225,0.775,1193615.714795771,11360.95264016081,0.012639756838165189,0.08511101079027239,400
cap73,OR-Library,816,866,OR-Tools GLOP-SAA,1193179.015179683,144.76999870000145,True,100,0.16,0.84,1193621.0684679719,11377.291245562981,4.462481714064932,805.234854668925,400
cap73,OR-Library,816,866,OR-Tools PDLP-SAA,nan,205.2728139999963,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap73,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1552953.6100901219,0.6328080000021146,True,parametric robust (γ=3.0),1.0,0.0,1382961.3351980024,14442.459532839574,0.0,0.0,400
cap73,OR-Library,816,866,CVaR-LP(α=0.95),1193682.2380907023,85.54389000000083,True,100,0.2375,0.7625,1193957.968527841,11393.09520300442,0.012466108033655084,0.08511109900140568,400
cap73,OR-Library,816,866,FuzzyPD-LP,1706531.8463680688,392.6889408999996,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1706871.521602367,17393.068831751516,0.0,0.0,400
cap73,OR-Library,816,866,TSAR-BS-only,1706531.8463680688,11.77005040000222,True,BS-only(γ=5.0),1.0,0.0,1706871.521602367,17393.068831751516,0.0,0.0,400
cap73,OR-Library,816,866,TSAR-Adv-only,0.0,206.4475539999985,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap73,OR-Library,816,866,TSAR-No-calib,1244761.0568216648,1.467718199994124,True,No-calibration(fixed γ=2.0),0.9425,0.057499999999999996,1245041.7056592593,13242.422800440427,0.000585471421413753,0.033651941525832285,400
cap74,OR-Library,816,866,Nominal-LP,1034976.9750000001,0.022275999996054452,True,deterministic (mean only),0.0,1.0,1035232.5756019854,11491.527606345055,0.20296487120800083,0.34170711096417494,400
cap74,OR-Library,816,866,HiGHS-SAA,1227108.7361168265,81.18191510000179,True,100,0.3075,0.6925,1227335.959968836,11632.563694747714,0.011763872745723937,0.08087454036979391,400
cap74,OR-Library,816,866,OR-Tools GLOP-SAA,1227108.7371885278,125.13134659999923,True,100,0.3075,0.6925,1227335.9609546484,11632.563375533815,0.01176387696760952,0.08087453550683588,400
cap74,OR-Library,816,866,OR-Tools PDLP-SAA,nan,205.01103040000453,False,100,0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap74,OR-Library,816,866,Bertsimas-Sim(γ=3.0),1596405.7568116314,0.6615282999991905,True,parametric robust (γ=3.0),1.0,0.0,1425719.093581984,14878.949871174353,0.0,0.0,400
cap74,OR-Library,816,866,CVaR-LP(α=0.95),1227470.8715593803,93.77359780000552,True,100,0.285,0.7150000000000001,1227722.4574794755,11549.953746434563,0.011725582886278228,0.07993936533585866,400
cap74,OR-Library,816,866,FuzzyPD-LP,1762158.7107093127,512.2795744999967,True,BS(γ=5.0)+AdvSAA(100)+Combo,1.0,0.0,1762286.7772116691,17852.338070507853,0.0,0.0,400
cap74,OR-Library,816,866,TSAR-BS-only,1762158.7107093127,76.67262489999848,True,BS-only(γ=5.0),1.0,0.0,1762286.7772116691,17852.338070507853,0.0,0.0,400
cap74,OR-Library,816,866,TSAR-Adv-only,0.0,474.8283261999968,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,1.1301011312118112,1.1801298875219512,400
cap74,OR-Library,816,866,TSAR-No-calib,1280449.4652313162,3.486268499997095,True,No-calibration(fixed γ=2.0),0.9425,0.057499999999999996,1280609.0349934378,13461.17909434625,0.0006482728947010443,0.03562760396090314,400
abilene,SNDlib,450,44,Nominal-LP,nan,0.009789999996428378,False,deterministic (mean only),0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,HiGHS-SAA,nan,121.43167479999829,False,100,0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,OR-Tools GLOP-SAA,nan,6.199210999999195,False,100,0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,OR-Tools PDLP-SAA,nan,8.388008800000534,False,100,0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,Bertsimas-Sim(γ=3.0),nan,0.028555699995195027,False,parametric robust (γ=3.0),0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,CVaR-LP(α=0.95),nan,121.58367209999415,False,100,0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,FuzzyPD-LP,0.0,24.658161100000143,True,BS(γ=5.0)+AdvSAA(100)+Combo,0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,TSAR-BS-only,0.0,0.585413900000276,True,BS-only(γ=5.0),0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,TSAR-Adv-only,0.0,12.188500600001134,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
abilene,SNDlib,450,44,TSAR-No-calib,0.0,0.06966719999763882,True,No-calibration(fixed γ=2.0),0.0,1.0,0.0,0.0,0.9516338712754355,1.0287079034186297,400
dataco_CASH,DataCo,580,39,Nominal-LP,nan,0.03642229999968549,False,deterministic (mean only),0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,HiGHS-SAA,nan,3.914804100000765,False,100,0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,OR-Tools GLOP-SAA,nan,7.6851129999995464,False,100,0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,OR-Tools PDLP-SAA,nan,7.352415599998494,False,100,0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,Bertsimas-Sim(γ=3.0),nan,0.04374550000648014,False,parametric robust (γ=3.0),0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,CVaR-LP(α=0.95),nan,121.81560579999496,False,100,0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,FuzzyPD-LP,0.0,30.19966650000424,True,BS(γ=5.0)+AdvSAA(100)+Combo,0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,TSAR-BS-only,0.0,0.5959378999978071,True,BS-only(γ=5.0),0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,TSAR-Adv-only,0.0,14.208734399995592,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_CASH,DataCo,580,39,TSAR-No-calib,0.0,0.0825050999992527,True,No-calibration(fixed γ=2.0),0.0,1.0,0.0,0.0,3654.3353151735478,4258.595362584887,400
dataco_DEBIT,DataCo,580,39,Nominal-LP,nan,0.033228000000235625,False,deterministic (mean only),0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,HiGHS-SAA,nan,3.609045999997761,False,100,0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,OR-Tools GLOP-SAA,nan,7.394658600002003,False,100,0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,OR-Tools PDLP-SAA,nan,7.094569000000774,False,100,0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,Bertsimas-Sim(γ=3.0),nan,0.04715760000544833,False,parametric robust (γ=3.0),0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,CVaR-LP(α=0.95),nan,8.98343219999515,False,100,0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,FuzzyPD-LP,0.0,29.871996000001673,True,BS(γ=5.0)+AdvSAA(100)+Combo,0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,TSAR-BS-only,0.0,0.5870966000002227,True,BS-only(γ=5.0),0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,TSAR-Adv-only,0.0,14.59689950000029,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_DEBIT,DataCo,580,39,TSAR-No-calib,0.0,0.07034459999704268,True,No-calibration(fixed γ=2.0),0.0,1.0,0.0,0.0,3631.377923036243,4231.84186700751,400
dataco_PAYMENT,DataCo,580,39,Nominal-LP,nan,0.03256420000252547,False,deterministic (mean only),0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,HiGHS-SAA,nan,3.8989733000053093,False,100,0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,OR-Tools GLOP-SAA,nan,7.468325399997411,False,100,0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,OR-Tools PDLP-SAA,nan,6.951588200005062,False,100,0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,Bertsimas-Sim(γ=3.0),nan,0.043101600000227336,False,parametric robust (γ=3.0),0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,CVaR-LP(α=0.95),nan,8.26351280000381,False,100,0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,FuzzyPD-LP,0.0,28.88374090000434,True,BS(γ=5.0)+AdvSAA(100)+Combo,0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,TSAR-BS-only,0.0,0.5643914000029326,True,BS-only(γ=5.0),0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,TSAR-Adv-only,0.0,15.250939099998504,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_PAYMENT,DataCo,580,39,TSAR-No-calib,0.0,0.07853150000300957,True,No-calibration(fixed γ=2.0),0.0,1.0,0.0,0.0,3557.3887953891576,4145.618319165428,400
dataco_TRANSFER,DataCo,580,39,Nominal-LP,nan,0.03901359999872511,False,deterministic (mean only),0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,HiGHS-SAA,nan,3.7647145000009914,False,100,0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,OR-Tools GLOP-SAA,nan,7.305065299995476,False,100,0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,OR-Tools PDLP-SAA,nan,6.836683700006688,False,100,0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,Bertsimas-Sim(γ=3.0),nan,0.0491766999984975,False,parametric robust (γ=3.0),0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,CVaR-LP(α=0.95),nan,7.6158107000010205,False,100,0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,FuzzyPD-LP,0.0,29.17933240000275,True,BS(γ=5.0)+AdvSAA(100)+Combo,0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,TSAR-BS-only,0.0,0.6481448000049568,True,BS-only(γ=5.0),0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,TSAR-Adv-only,0.0,14.17806120000023,True,AdvSAA-only(S=100),0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
dataco_TRANSFER,DataCo,580,39,TSAR-No-calib,0.0,0.0816906999971252,True,No-calibration(fixed γ=2.0),0.0,1.0,0.0,0.0,3598.0382930615974,4192.989385952892,400
